Well_Name,depth,AC,At10,At20,At30,At60,At90,CNL,DEN,GR,PE,SP,RESULT(OG_DZFC),LITH
板42,1862.5542,200.6842957,38.17710114,40.00005341,50.25920868,47.1836319,43.63780212,9.317155838,2.640463352,92.81491852,3.057754278,68.66678619,chang7,5
板42,1862.6792,208.7441254,44.19044113,43.89888763,58.15571594,52.14460373,44.80136108,9.426470757,2.639987469,93.10299683,3.090942621,68.6557312,chang7,5
板42,1862.8042,215.2433472,45.28657532,43.86384583,53.7587738,48.96116638,40.83436203,10.88738251,2.638453484,99.90128326,3.103933096,68.64551544,chang7,5
板42,1862.9292,219.9450836,42.71702576,41.08021545,45.8008728,42.51504898,35.69683456,12.65867996,2.643155575,115.0141983,3.096367836,68.59805298,chang7,5
板42,1863.0542,223.2225189,39.09593964,36.78123856,38.5735817,36.18407059,31.34874153,14.48877621,2.651394844,131.0762634,3.078556061,68.53587341,chang7,5
板42,1863.1792,224.8156586,36.05243301,32.77416992,33.11790085,31.1085434,27.86746788,15.82232094,2.659419775,143.0639496,3.071892023,68.48293304,chang7,5
板42,1863.3042,226.3223267,34.10369492,29.91308784,29.5195446,27.67326355,25.41967964,15.84902287,2.664226532,150.3311157,3.11530304,68.48293304,chang7,5
板42,1863.4292,227.3741455,32.59078598,27.855793,27.2268486,25.68281746,24.44576073,15.97122478,2.667557001,150.4677887,3.156237125,68.38706207,chang7,5
板42,1863.5542,226.1385956,31.87649155,27.85539818,27.10535049,26.21150017,24.63852692,16.19660568,2.669595003,149.2663727,3.176012278,68.12575531,chang7,5
板42,1863.6792,224.855484,32.20093155,28.99336624,27.75265121,27.06064987,25.64465904,15.93335152,2.671358824,145.168808,3.151827812,67.64080048,chang7,5
板42,1863.8042,224.7964172,33.35215759,30.30651855,28.51566887,28.03869057,26.60695076,15.28528881,2.66656518,139.1709595,3.074786663,67.00803375,chang7,5
板42,1863.9292,219.9870911,35.13528061,31.48897362,29.41729546,29.26226234,27.59885597,14.57786369,2.650152922,132.1040192,2.975635767,66.2980423,chang7,5
板42,1864.0542,219.0014191,37.32941818,32.54653931,30.63041496,30.82897568,28.85513115,13.99107742,2.627651691,121.3199387,2.888937473,66.2980423,chang7,5
板42,1864.1792,218.9016113,39.69521332,33.67308426,32.0569458,32.47917557,30.0840416,12.80020618,2.607695818,111.7684937,2.83475256,65.49253845,chang7,5
板42,1864.3042,217.8336487,42.42730331,35.1246376,33.57193375,34.18853378,31.70672798,11.63113499,2.601340294,104.1590652,2.816536188,64.58280182,chang7,5
板42,1864.4292,216.4199829,44.78145599,36.82187653,35.29040146,35.96188736,33.46689987,10.68802071,2.602048397,99.88368988,2.831906319,63.61128998,chang7,5
板42,1864.5542,217.10112,46.0067749,38.24357986,37.04466248,37.70088577,35.14700699,10.24161148,2.60427928,98.69573212,2.872586727,62.64437485,chang7,5
板42,1864.6792,219.0025177,45.80198288,38.72231293,38.12090302,38.67301178,36.3486557,10.54169369,2.605169296,99.18452454,2.911042929,62.64437485,chang7,5
板42,1864.8042,219.1372681,44.38521576,37.72924423,37.58560181,37.85019302,36.57010269,11.0747242,2.603340149,103.8244553,2.934612989,61.78572083,chang7,5
板42,1864.9292,219.265625,42.74869156,36.53591919,36.38901901,36.22459793,35.41359329,11.87984943,2.608090401,107.1362915,2.955890656,61.12833023,chang7,5
板42,1865.0542,218.5189056,41.27299118,35.30622864,35.37633896,35.20970917,34.08838272,12.49806881,2.611512423,110.6764603,2.967998028,60.67985916,chang7,5
板42,1865.1792,217.4042969,40.26519012,34.48978043,34.68754196,34.20632553,33.12097549,12.71335125,2.615932226,112.5800705,2.963391542,60.39838028,chang7,5
板42,1865.3042,220.8835602,39.66354752,34.03348541,34.34967041,33.58460236,32.614151,12.58760166,2.624812603,113.8684006,2.944294691,60.23480606,chang7,5
板42,1865.4292,223.0413818,39.32112122,33.76564407,34.2741394,33.60514832,32.47002792,12.61470413,2.637937546,123.7041168,2.896313667,60.23480606,chang7,5
板42,1865.5542,225.7086334,39.16495895,33.59125137,34.22016525,33.73094559,32.44261169,13.93225861,2.652191639,133.1525726,2.856248856,60.11136246,chang7,5
板42,1865.6792,226.9846497,39.09666443,33.52103806,34.04240417,33.73237991,32.21498489,15.53350639,2.6524055,134.9533691,2.828854799,59.93020248,chang7,5
板42,1865.8042,225.8629608,39.09458542,33.52668762,34.00678635,33.71143341,32.08095169,15.72878456,2.638638496,129.1112671,2.817092419,59.60266113,chang7,5
板42,1865.9292,222.5510406,39.54119492,33.85316467,34.29690933,33.84530258,32.24897003,14.24409103,2.616569996,119.0254822,2.822818279,59.07948303,chang7,5
板42,1866.0542,219.8968353,40.23330688,34.46612549,34.81755829,34.17042542,32.6496582,12.0030098,2.595229149,110.1108475,2.84769845,59.07948303,chang7,5
板42,1866.1792,220.6824493,40.66322327,35.11848068,35.32120895,34.59591675,33.03839874,10.71669388,2.582973719,107.2431107,2.859494448,58.3982048,chang7,5
板42,1866.3042,222.0448456,41.12516785,35.54321289,35.87136841,34.91062927,33.32571411,10.54986191,2.579833031,105.3514481,2.848337412,57.65198135,chang7,5
板42,1866.4292,222.5957489,41.68252945,36.22388077,36.60018158,35.33483505,34.03797531,10.95243359,2.58301115,105.151474,2.82434845,56.89350891,chang7,5
板42,1866.5542,222.043457,41.75798035,36.47979736,36.86242676,35.61190033,34.34844971,11.35023689,2.587218285,106.0506744,2.810861111,56.13682938,chang7,5
板42,1866.6792,221.4691315,41.54556656,36.59751892,37.02144623,35.8190155,34.53448486,11.49882221,2.592890024,109.1281662,2.842858315,55.41843414,chang7,5
板42,1866.8042,222.6239777,41.40140152,36.82321548,37.28058243,35.99933624,34.7925148,11.74131489,2.610630274,118.4959412,2.915099144,55.41843414,chang7,5
板42,1866.9292,223.0963898,41.64253998,36.99300385,37.23234558,36.02888107,34.81023407,11.75938988,2.627467632,128.827774,2.99458456,54.77833176,chang7,5
板42,1867.0542,222.6318817,41.38583755,36.92668533,37.27319717,36.45983505,35.2166481,12.10582352,2.646702528,135.8457947,3.049937963,54.21577072,chang7,5
板42,1867.1792,221.506073,42.05297089,37.49876785,37.86636734,37.28009033,35.94644928,12.66527271,2.655772686,134.7252502,3.060266972,53.6993103,chang7,5
板42,1867.3042,219.6009827,44.86449051,38.97079086,39.23830414,38.78171158,37.43297577,12.98232746,2.652462006,125.2302094,3.016205311,53.20423889,chang7,5
板42,1867.4292,213.4023895,50.04864883,41.94297028,41.98934937,41.88948822,40.36423492,12.53476715,2.640510798,110.8766403,2.922025204,53.20423889,chang7,5
板42,1867.5542,212.3847046,57.10691833,46.97771072,46.74039459,47.31345367,45.22807693,11.21507359,2.621578217,99.65976715,2.789499521,52.76712799,chang7,5
板42,1867.6792,213.2928619,65.13617706,53.92857361,53.57707596,53.5016861,51.26869583,10.14988995,2.598455667,88.53375244,2.678579092,52.49003601,chang7,5
板42,1867.8042,215.3881683,76.68759918,63.17434692,62.97856903,62.56143951,59.60324478,9.696176529,2.572838545,81.93002319,2.616557121,52.38550186,chang7,5
板42,1867.9292,218.5719452,85.35607147,70.52301025,71.23971558,70.88887787,67.60131836,9.801846504,2.549139977,79.53703308,2.60877037,52.26687622,chang7,5
板42,1868.0542,223.0934906,89.3387146,74.1809082,75.81867218,74.96847534,71.53128815,10.39850044,2.534079313,81.64377594,2.637572289,51.97039795,chang7,5
板42,1868.1792,226.3557129,88.52135468,73.83950806,75.81710815,73.82841492,70.26509094,11.4612236,2.535620689,90.01651001,2.688382387,51.97039795,chang7,5
板42,1868.3042,228.3313446,84.25681305,70.73229218,72.40053558,69.90852356,66.37664795,12.2929554,2.54975462,102.6074219,2.700686693,51.59413528,chang7,5
板42,1868.4292,230.1164703,80.89196777,66.86038208,68.24662018,66.92188263,63.32995605,13.57279587,2.563635826,109.8401642,2.685237169,51.33882904,chang7,5
板42,1868.5542,231.9310608,78.2510376,64.22151184,65.53187561,64.70635986,61.2566185,14.67599106,2.561655045,110.6573029,2.648083687,51.25239563,chang7,5
板42,1868.6792,233.3971558,76.90627289,62.6621933,63.98290634,63.93908691,60.28678131,14.92360401,2.546616077,103.7374954,2.601369619,51.25844574,chang7,5
板42,1868.8042,233.3728027,76.47494507,61.81856155,63.2506218,63.84467697,60.03912735,14.04995823,2.52839613,90.85939026,2.583199739,51.25844574,chang7,5
板42,1868.9292,232.0433044,76.16493225,61.25526047,62.88918304,63.37660599,59.917099,13.13473511,2.512613297,83.86359406,2.592750072,51.30305481,chang7,5
板42,1869.0542,229.3867798,75.26568604,60.66563416,62.30705643,62.72705078,59.39747238,13.17555714,2.522166729,83.17434692,2.637544155,51.37956619,chang7,5
板42,1869.1792,227.2890778,71.93875885,58.41146469,59.72947311,59.97375488,57.13359833,13.65954494,2.53778553,88.94034576,2.687346697,51.47738647,chang7,5
板42,1869.3042,226.1988983,67.60105133,55.20663834,56.0992012,56.00153732,53.60521317,13.95938778,2.557771206,96.82657623,2.726480246,51.58642578,chang7,5
板42,1869.4292,224.9839783,63.50309372,51.85628891,52.27713013,51.98576736,50.06520844,13.89159298,2.576316595,104.1732025,2.756671667,51.72433853,chang7,5
板42,1869.5542,224.099762,60.1551857,48.93148804,48.87302399,48.39131546,47.06201172,13.74836159,2.58369422,110.6206818,2.743752003,51.72433853,chang7,5
板42,1869.6792,226.2473602,57.35012817,46.70188904,46.19556808,44.9793663,44.32867813,13.61451912,2.588140249,114.4651642,2.737720728,51.90802002,chang7,5
板42,1869.8042,225.8526611,55.88363266,45.37852859,44.56595993,42.7638092,41.92976761,13.67031002,2.586288691,118.2250748,2.746787071,52.13386154,chang7,5
板42,1869.9292,225.0959167,54.44711685,44.63348389,43.6465416,41.84069061,40.57833481,13.88537693,2.589339972,120.6021805,2.773283005,52.39552307,chang7,5
板42,1870.0542,226.0069275,52.92121124,44.15778351,42.91508102,41.04981995,39.41222382,13.94949245,2.596770287,121.0005112,2.808160067,52.67954254,chang7,5
板42,1870.1792,223.8557587,51.39219284,43.6787796,42.20443344,40.32753372,38.43036652,13.6779747,2.604163647,118.7317429,2.820153236,52.96101761,chang7,5
板42,1870.3042,222.72229,49.99346161,43.05120087,41.54275894,39.89182663,37.80241013,13.42456436,2.607223511,112.1164169,2.83362174,52.96101761,chang7,5
板42,1870.4292,224.9723206,48.80785751,42.43208694,41.17353439,39.7970314,37.45414734,12.66646862,2.602053404,109.575798,2.852529049,53.21883392,chang7,5
板42,1870.5542,226.2403107,48.34681702,41.5304718,40.78763199,39.73666,37.22399902,12.41497993,2.59942317,111.9206924,2.897635698,53.44035721,chang7,5
板42,1870.6792,225.1601563,48.29701996,40.74087143,40.43616104,39.86171341,37.09831619,12.74468231,2.599728823,117.5286331,2.950835228,53.63557053,chang7,5
板42,1870.8042,223.1481781,49.04994583,40.62217331,40.57091522,40.54167557,37.68198013,13.40212822,2.60363555,123.4600754,2.970638037,53.83787537,chang7,5
板42,1870.9292,220.7107849,50.58638763,41.21364594,41.33179092,41.54078674,38.79344177,13.86705875,2.611379862,125.8428192,2.979251385,53.83787537,chang7,5
板42,1871.0542,217.940918,52.51449585,42.10528946,42.48882675,42.2528038,39.66767883,13.15966129,2.615399361,118.5516357,2.969994783,54.05529022,chang7,5
板42,1871.1792,217.5903931,54.42688751,42.8884964,43.15146255,43.0669136,40.1770134,11.828125,2.619539499,108.0365906,2.966005087,54.26704407,chang7,5
板42,1871.3042,219.0814056,57.02692032,44.08673096,43.92900467,43.41276932,40.63125992,10.91499043,2.614784718,101.1602783,2.964133024,54.48829651,chang7,5
板42,1871.4292,221.0764771,58.59656525,45.4591713,45.09561157,43.80904007,40.94277954,10.81377983,2.606956244,100.4722061,2.961251974,54.76638794,chang7,5
板42,1871.5542,222.4907379,58.99723053,46.13458252,45.67586517,43.6972084,41.11784744,11.60787678,2.604329348,105.8293457,2.966151476,55.10819244,chang7,5
板42,1871.6792,223.2670746,58.39508057,45.60734558,44.99901581,42.78279877,41.05052567,13.10386944,2.612285137,114.1701889,3.004759789,55.10819244,chang7,5
板42,1871.8042,221.3151398,56.76880264,44.36589813,43.56589127,41.74985886,40.3840065,13.76503086,2.624700308,118.964859,3.052731991,55.46393585,chang7,5
板42,1871.9292,220.9168091,52.75025558,42.26043701,41.24178314,40.21622849,38.41882324,13.95296097,2.636468887,122.651535,3.086195707,55.77325439,chang7,5
板42,1872.0542,223.3383179,49.09542847,39.48131561,38.56534958,37.73534012,35.9598732,14.09538555,2.643768072,126.7592621,3.104363441,56.01416779,chang7,5
板42,1872.1792,226.8117218,45.7240448,36.82663727,35.94556427,35.40179062,33.48385239,14.71470928,2.646352768,132.3604736,3.113898277,56.21702576,chang7,5
板42,1872.3042,224.5108185,42.81203079,34.63682556,33.73700714,33.4364624,31.33998108,15.98217487,2.646628141,139.1736755,3.074564219,56.21702576,chang7,5
板42,1872.4292,222.6863708,40.75429535,32.97507095,32.21328354,31.61939049,29.80057716,15.97060013,2.648309708,141.3698883,3.043257713,56.41819382,chang7,5
板42,1872.5542,220.5727997,40.27965546,32.29385757,31.61708641,30.71584702,29.39011765,15.72657681,2.648885489,135.4899139,2.984028339,56.61737823,chang7,5
板42,1872.6792,217.969574,40.7088089,32.62028885,31.96986961,31.08510971,29.80826187,14.35547066,2.651080608,126.3707199,2.931713581,56.8079071,chang7,5
板42,1872.8042,215.8024292,41.45841217,33.48266983,32.70568466,31.73450851,30.54014397,13.06807613,2.651464224,116.5904236,2.900075912,57.00318527,chang7,5
板42,1872.9292,216.3814545,42.10810089,34.46429062,33.55488968,32.42339706,31.31638718,12.64047527,2.646905422,110.5104141,2.854471684,57.19898987,chang7,5
板42,1873.0542,221.9151917,42.52411652,35.28371429,34.35506058,33.11990738,32.0353241,12.61589527,2.636563301,114.7453003,2.838426352,57.19898987,chang7,5
板42,1873.1792,225.5166779,42.97205734,35.90072632,35.06364822,33.93375015,32.8024025,13.19064713,2.623200417,118.8353729,2.816592693,57.3515625,chang7,5
板42,1873.3042,227.6809235,43.41522217,36.70220184,35.65267181,34.89373398,33.51846313,13.78024197,2.602866411,122.4826355,2.79140377,57.41403198,chang7,5
板42,1873.4292,229.4940338,44.06218719,37.14706421,36.17407227,35.81158829,34.307724,14.20654392,2.581238747,121.5941086,2.756194115,57.37812424,chang7,5
板42,1873.5542,231.3032379,45.07585907,37.90927505,37.02007675,37.10093307,35.27757645,14.20873165,2.562942743,116.038414,2.707032204,57.27548981,chang7,5
板42,1873.6792,229.3334198,46.59791183,39.16884232,38.33773804,38.67753983,36.45104599,13.79280758,2.551218987,108.1121674,2.667345524,57.27548981,chang7,5
板42,1873.8042,228.6299133,48.71218109,40.81417465,40.08931732,40.3118782,37.82520676,14.13288498,2.547191143,101.361084,2.667154074,57.14733124,chang7,5
板42,1873.9292,227.5210114,51.40887833,42.64842606,42.07233047,42.22038269,39.49758911,13.3490696,2.547020912,95.64950562,2.705019236,57.03447342,chang7,5
板42,1874.0542,226.0812073,54.18910599,45.24178314,44.70512772,44.65357971,41.63841629,12.76703548,2.541907787,91.80843353,2.746389627,56.97929382,chang7,5
板42,1874.1792,224.4337616,56.34355927,47.37859726,46.89388275,46.75925064,43.35915756,12.17116165,2.539050579,88.41851044,2.76952076,56.99045944,chang7,5
板42,1874.3042,222.5167389,57.35228729,48.71506119,48.17019272,47.80836487,44.18500137,11.54754257,2.543685198,86.02731323,2.775406599,57.01815796,chang7,5
板42,1874.4292,220.2379913,56.80520248,48.86371994,48.10285568,47.38795853,43.82755661,11.28528595,2.55625701,87.41834259,2.773692131,57.01815796,chang7,5
板42,1874.5542,222.3331757,54.44305801,47.36808777,46.32823944,45.50870895,42.21789169,11.29170799,2.58138299,89.88518524,2.804644823,56.99244308,chang7,5
板42,1874.6792,221.8182831,49.74881363,44.44482422,43.27065659,42.34393311,39.49068832,11.55632019,2.601609707,102.2083511,2.846017122,56.87890244,chang7,5
板42,1874.8042,220.9192657,45.95026779,41.31071854,40.25400543,39.13183975,36.62099075,12.16544914,2.616705894,115.7670975,2.892227888,56.69824219,chang7,5
板42,1874.9292,222.9254913,42.64678574,38.33688736,37.31081009,36.28034973,33.99650192,12.87578964,2.623106003,127.8952789,2.931894064,56.49505615,chang7,5
板42,1875.0542,224.0653992,40.0078125,36.05937958,35.07504272,34.23823547,32.03411102,13.3229332,2.619841099,137.0953064,2.91817832,56.29238892,chang7,5
板42,1875.1792,223.7449951,38.53330612,34.91783524,34.13503265,33.34187698,31.08014297,13.15369511,2.616248131,138.5059967,2.892228127,56.29238892,chang7,5
板42,1875.3042,223.6962433,39.16917419,34.98001099,34.37726212,33.65852356,31.33072281,12.61369419,2.612876892,135.3314209,2.822219133,56.09648895,chang7,5
板42,1875.4292,221.5335388,42.63032913,36.39680099,35.96109009,35.33634186,32.61483383,12.40159893,2.61275363,128.7111359,2.764731407,55.9276123,chang7,5
板42,1875.5542,218.1381989,45.44176102,38.29828262,38.13097382,37.37071228,34.1299057,11.87479496,2.61209321,117.5474396,2.753759146,55.81113815,chang7,5
板42,1875.6792,217.0567169,48.50569153,40.37243652,40.3897171,39.91450119,36.05989838,11.00930405,2.608023167,105.5351868,2.792624235,55.76621246,chang7,5
板42,1875.8042,216.036087,51.22320557,41.75756454,41.87290573,41.96940613,37.66526413,10.45130825,2.600410461,100.3667831,2.883375406,55.76621246,chang7,5
板42,1875.9292,218.6005707,51.4607811,41.25736618,41.55010605,41.72370911,37.52511597,10.96339703,2.601698399,108.0597992,2.960482836,55.83086014,chang7,5
板42,1876.0542,221.7911072,47.63380814,38.83057022,39.32759094,39.65657806,35.85815048,12.21553707,2.608390808,123.9627151,2.997469902,56.06015396,chang7,5
板42,1876.1792,223.2073975,42.87535477,35.89029312,36.43490601,36.9674263,33.63532639,13.71921444,2.617417574,136.6789398,2.993182659,56.47129059,chang7,5
板42,1876.3042,223.1305542,38.15743256,33.22541809,33.60523987,34.25477982,31.39898109,14.90791225,2.625717878,143.7299805,2.955994606,57.00820541,chang7,5
板42,1876.4292,227.3453217,34.01578903,30.96601677,31.06886101,31.70698357,29.31377792,15.58189964,2.625611305,147.0956573,2.89576745,57.58012772,chang7,5
板42,1876.5542,233.7902527,30.492033,28.89361191,28.74504852,29.25670433,27.3372097,16.40126038,2.599484205,152.7477722,2.831657887,57.58012772,chang7,5
板42,1876.709,241.7410431,26.80978012,26.44413376,26.17646217,26.51459694,25.19406891,17.80843925,2.58438921,167.9171143,2.763939381,58.13856888,chang7,5
板42,1876.7762,250.6179199,24.34161949,23.89066315,23.55317116,24.14384079,22.93317413,20.3672905,2.553016186,190.6862488,2.703221083,58.7128334,chang7,4
板42,1876.9012,257.3508911,22.01838112,21.772686,21.38180542,22.12626076,21.16322327,22.08206558,2.531937838,210.1018066,2.654257774,59.3833847,chang7,4
板42,1877.0262,258.6525879,20.31641388,20.06348228,19.68806076,20.5219326,19.80462456,22.9725914,2.521962404,224.3710022,2.619213104,59.3833847,chang7,4
板42,1877.1512,260.4020691,19.29907799,18.78799438,18.49727821,19.40732002,18.84954834,24.20545197,2.504862547,238.2701111,2.619040966,60.23587799,chang7,4
板42,1877.2762,274.4318848,18.66020203,17.9772625,17.80207825,18.81549644,18.33528328,24.07199478,2.471492052,252.1772766,2.673995256,61.30638885,chang7,4
板42,1877.4012,277.252594,17.97284508,17.41591263,17.36536789,18.50414658,18.18247414,24.66257858,2.444968462,265.0996704,2.750673056,62.52220917,chang7,4
板42,1877.5262,274.2524414,17.85410118,17.18161392,17.16783905,18.64673805,18.58059311,26.3766346,2.421311617,262.9624329,2.854423523,63.72338104,chang7,4
板42,1877.6512,269.2616272,18.30476761,17.64959908,17.6370697,19.40975189,19.26942444,26.20821762,2.42304039,245.151413,2.986369848,64.79979706,chang7,4
板42,1877.7762,253.4589691,19.53696442,18.95086098,18.92426491,20.86488914,20.38007545,23.24522972,2.461488724,217.0239868,3.127930641,64.79979706,chang7,4
板42,1877.9012,241.5958557,21.700634,21.00977516,20.95254326,22.87012482,22.04655457,21.26233292,2.51991272,188.4961548,3.296472073,65.76879883,chang7,4
板42,1878.0262,236.9455109,24.76954651,23.51294899,23.38108063,24.98827171,24.26933861,20.07924461,2.572576761,172.1698914,3.403535128,66.67079926,chang7,4
板42,1878.1512,237.4513855,28.58886528,27.92191505,27.65667152,28.90398407,27.96423149,20.21671486,2.616861582,160.7394867,3.442386627,67.47826385,chang7,4
板42,1878.2762,239.3245087,31.17440796,30.64183998,30.32271767,31.24406433,30.30727577,20.52303696,2.640885353,155.2145081,3.427487612,68.17800903,chang7,4
板42,1878.4012,238.9392242,32.05185699,31.82336998,31.28474998,32.11970139,30.96180725,20.45626831,2.650697947,154.0903778,3.390469074,68.17800903,chang7,4
板42,1878.5262,237.0873566,31.79157066,31.87022018,30.87787628,31.85389519,30.16931343,19.86639977,2.65929985,154.6540375,3.386941671,68.83561707,chang7,4
板42,1878.6512,236.5383911,31.42730141,31.28820229,29.72489166,30.90259361,28.58679581,18.53367996,2.663458824,155.3287354,3.419770956,69.49890137,chang7,4
板42,1878.7762,232.5289154,31.39043808,30.38893318,28.6157074,29.76662445,27.20051765,16.7237072,2.669438839,154.3625641,3.445526838,70.13679504,chang7,4
板42,1878.9012,228.5942993,31.49135971,29.73041153,27.79860878,28.59379387,26.03990936,15.96783447,2.680970669,148.7826996,3.457430601,70.71784973,chang7,4
板42,1879.0262,226.9267426,31.40733528,29.16421127,27.33538818,27.7054882,25.38672638,15.90821648,2.692273617,142.0034485,3.44700098,71.25643158,chang7,4
板42,1879.1512,226.2119751,31.20672989,28.64819908,26.91108513,26.92376518,24.94916153,16.15885162,2.698242664,137.5919342,3.399564266,71.25643158,chang7,4
板42,1879.2762,227.0725708,30.90856934,28.16496849,26.39534187,26.12740517,24.48318863,16.70435143,2.697115183,137.7977142,3.35525918,71.77255249,chang7,4
板42,1879.4012,228.3923645,30.39832687,27.71187973,25.97880936,25.38412476,23.9552784,17.57315445,2.688895702,149.1416473,3.332841396,72.2503891,chang7,4
板42,1879.5262,229.5776672,29.78149223,27.13367462,25.41213608,24.85407257,23.44103241,17.91497612,2.681014776,158.5279999,3.355936766,72.59707642,chang7,4
板42,1879.6512,230.5346375,28.8896904,26.67862701,25.00517845,24.43552971,22.99346542,18.47202492,2.674967051,162.5082245,3.40678215,72.65737915,chang7,4
板42,1879.7762,231.0753479,28.14213943,26.21954155,24.68720245,24.145895,22.64102364,18.97338104,2.673279762,162.1929626,3.454833746,72.65737915,chang7,4
板42,1879.9012,229.8683014,27.73519707,25.76999855,24.46317101,23.99946213,22.40246964,19.13706779,2.67774868,160.2685394,3.489598274,72.35830688,chang7,4
板42,1880.0262,230.8755493,27.72416878,25.38467407,24.34854317,23.99678612,22.27280045,20.16017151,2.686851501,157.5440063,3.460295916,71.81529236,chang7,4
板42,1880.1512,231.2312775,28.07286072,25.0515995,24.29377174,24.11592484,22.19545555,19.79888535,2.692363739,154.7292023,3.396599054,71.23009491,chang7,4
板42,1880.2762,231.4543915,28.75540161,25.31802177,24.74412155,24.83906555,22.65256691,19.93031693,2.691483498,153.6713104,3.315677166,70.7190094,chang7,4
板42,1880.4012,230.8424072,29.61849976,25.69022179,25.32894135,25.32574654,23.09496498,20.2232933,2.68812418,150.8896637,3.238567591,70.27110291,chang7,4
板42,1880.5262,227.4407043,30.5273304,25.99163818,25.82816315,25.62936974,23.43732834,20.28760719,2.685461044,146.9763794,3.188361883,70.27110291,chang7,4
板42,1880.6512,222.9726257,31.37600327,26.28543282,26.1948967,25.87419319,23.69713593,19.8971405,2.684275866,146.1815948,3.182677269,69.83627319,chang7,4
板42,1880.7762,220.9489746,32.07926941,26.83458519,26.56028938,26.16173363,23.95841217,18.48414421,2.676515579,137.500885,3.198247194,69.40229034,chang7,4
板42,1880.9012,221.3174438,32.22389221,27.66859818,27.10644531,26.58605576,24.3427124,17.53376007,2.66787672,139.2356873,3.218430758,68.96736145,chang7,4
板42,1881.0262,224.5627441,31.77084732,27.80275345,27.14377594,26.25953484,24.31318283,17.48366356,2.661889553,141.3940125,3.244210958,68.49871826,chang7,4
板42,1881.1512,229.9825592,31.3399334,27.55523872,26.68423653,25.76037979,23.86816025,18.44092178,2.657966614,143.9765015,3.268839121,67.97103119,chang7,4
板42,1881.2762,233.5925751,30.92420387,27.24590874,26.10095978,25.34959602,23.35033226,19.97126198,2.655746698,148.6004944,3.250915527,67.97103119,chang7,4
板42,1881.4012,235.5921936,30.45865822,27.00923538,25.72503281,25.0950489,23.04288101,20.60328865,2.659200191,152.7198639,3.249709845,67.40407562,chang7,4
板42,1881.5262,233.1830902,30.26029778,26.48583412,25.46068001,24.83704185,22.77627182,20.29999161,2.656451225,149.9617004,3.242752552,66.83965302,chang7,4
板42,1881.6512,229.8770905,30.57567787,26.08976555,25.24782562,24.63749695,22.54460907,19.38831139,2.659041166,147.9138336,3.249016285,66.31608582,chang7,4
板42,1881.7762,227.6604614,30.76135254,25.65223503,24.8607254,24.26887512,22.18719673,18.83474922,2.662580252,143.2854004,3.266343355,65.86579895,chang7,4
板42,1881.9012,226.7613831,30.45683479,25.13288498,24.30998421,23.74043465,21.75449181,18.84014702,2.666925192,138.3157806,3.276607037,65.86579895,chang7,4
板42,1882.0262,227.254303,29.39738274,24.44406509,23.57729149,23.03773499,21.2372551,18.97799492,2.675179005,138.9717712,3.289051056,65.50846863,chang7,4
板42,1882.1512,229.9050293,27.4556694,23.45045853,22.60340881,22.0967598,20.53623962,19.37319565,2.682364941,141.8934021,3.303969622,65.24417877,chang7,4
板42,1882.2762,234.3386078,24.78602028,21.88168526,21.22267532,20.63491249,19.24371338,19.83660889,2.683609486,146.4554596,3.328261137,65.0585022,chang7,4
板42,1882.4012,237.9385376,22.03513527,19.79913139,19.17439842,18.70391083,17.65072823,20.31390953,2.689663649,152.7844086,3.340323687,64.91498566,chang7,4
板42,1882.5262,238.6864166,19.79246902,17.96263885,17.38523865,17.03925896,16.13104248,20.85816765,2.695733547,157.2326202,3.328642845,64.75196838,chang7,4
板42,1882.6512,236.9788513,18.1147728,16.45496941,15.90806961,15.63502216,14.8165369,21.23635864,2.697859526,157.3029938,3.315255165,64.75196838,chang7,4
板42,1882.7762,234.282486,17.08577919,15.37866402,14.80509281,14.56418324,13.88391018,20.63873672,2.701255322,154.7023621,3.303179264,64.52664948,chang7,4
板42,1882.9012,229.6174622,17.08611679,15.17135525,14.545825,14.38129425,13.68488598,19.77639198,2.695916176,149.0911713,3.306672573,64.24874115,chang7,4
板42,1883.0262,225.7172089,18.89130783,16.12214279,15.44826603,15.18524075,14.39780235,19.21221161,2.696697235,146.6717682,3.315560579,63.95524216,chang7,4
板42,1883.1512,223.1514893,21.27131844,17.90211487,17.21761703,16.87277794,15.97358322,18.49522591,2.698530436,146.7867737,3.324261427,63.68973541,chang7,4
板42,1883.2762,221.2610168,23.92909431,20.24357986,19.59562874,19.03494072,17.95387077,17.75136185,2.697122574,147.2050629,3.333997726,63.68973541,chang7,4
板42,1883.4012,221.2071075,26.78966904,22.81666374,22.23327827,21.40052605,20.11992264,17.39883041,2.690242052,145.4384308,3.364378691,63.48617172,chang7,4
板42,1883.5262,221.4263306,29.71985245,25.24848938,24.70995903,23.74574852,22.33791161,17.35346413,2.681147337,142.0772552,3.382567883,63.31015396,chang7,4
板42,1883.6512,222.1504059,31.38912773,26.99621391,26.36711502,25.44249344,23.91550827,18.07669449,2.682093143,143.9962311,3.395292759,63.06704712,chang7,4
板42,1883.7762,223.5161743,32.20317841,27.34270477,26.6250248,25.84280396,24.31813812,18.3962059,2.687271357,147.8778534,3.393473864,62.72628021,chang7,4
板42,1883.9012,225.2429047,32.44498062,27.35652542,26.77474213,26.08994102,24.61211777,18.77523804,2.695556164,152.6601563,3.375933647,62.34812164,chang7,4
